,Date,Time,CO(GT),Nonmethane Hydrocarbons,Benzene,Nitrogen Oxides,Nitrogen Dioxide,T
5331,2004-10-18,21:00:00,-200.0,-200.0,14.2,-200.0,-200.0,17.6
5332,2004-10-18,22:00:00,-200.0,-200.0,8.0,-200.0,-200.0,17.5
5333,2004-10-18,23:00:00,-200.0,-200.0,7.4,-200.0,-200.0,16.5
5334,2004-10-19,0:00:00,-200.0,-200.0,7.2,-200.0,-200.0,16.2
5335,2004-10-19,1:00:00,-200.0,-200.0,8.0,-200.0,-200.0,14.9
5336,2004-10-19,2:00:00,-200.0,-200.0,6.5,-200.0,-200.0,14.1
5337,2004-10-19,3:00:00,-200.0,-200.0,5.2,-200.0,-200.0,14.0
5338,2004-10-19,4:00:00,-200.0,-200.0,5.6,-200.0,-200.0,14.9
5339,2004-10-19,5:00:00,-200.0,-200.0,7.0,-200.0,-200.0,15.2
5340,2004-10-19,6:00:00,-200.0,-200.0,11.5,-200.0,-200.0,15.2
5341,2004-10-19,7:00:00,-200.0,-200.0,21.7,-200.0,-200.0,15.2
5342,2004-10-19,8:00:00,-200.0,-200.0,37.9,-200.0,-200.0,15.8
5343,2004-10-19,9:00:00,-200.0,-200.0,30.1,-200.0,-200.0,16.6
5344,2004-10-19,10:00:00,-200.0,-200.0,24.5,-200.0,-200.0,17.6
5345,2004-10-19,11:00:00,-200.0,-200.0,25.2,-200.0,-200.0,18.3
5346,2004-10-19,12:00:00,-200.0,-200.0,26.5,-200.0,-200.0,19.4
5347,2004-10-19,13:00:00,-200.0,-200.0,19.6,-200.0,-200.0,20.9
5348,2004-10-19,14:00:00,-200.0,-200.0,13.4,-200.0,-200.0,22.0
5349,2004-10-19,15:00:00,-200.0,-200.0,15.3,-200.0,-200.0,22.8
5350,2004-10-19,16:00:00,-200.0,-200.0,15.1,-200.0,-200.0,21.7
5351,2004-10-19,17:00:00,-200.0,-200.0,21.1,-200.0,-200.0,21.3
5352,2004-10-19,18:00:00,-200.0,-200.0,23.6,-200.0,-200.0,21.2
5353,2004-10-19,19:00:00,-200.0,-200.0,25.7,-200.0,-200.0,21.2
5354,2004-10-19,20:00:00,-200.0,-200.0,27.2,-200.0,-200.0,20.8
5355,2004-10-19,21:00:00,-200.0,-200.0,24.4,-200.0,-200.0,19.9
5356,2004-10-19,22:00:00,-200.0,-200.0,20.3,-200.0,-200.0,18.8
5357,2004-10-19,23:00:00,-200.0,-200.0,14.8,-200.0,-200.0,19.2
5358,2004-10-20,0:00:00,-200.0,-200.0,12.8,-200.0,-200.0,19.0
5359,2004-10-20,1:00:00,-200.0,-200.0,10.0,-200.0,-200.0,19.5
5360,2004-10-20,2:00:00,-200.0,-200.0,9.3,-200.0,-200.0,19.4
5361,2004-10-20,3:00:00,-200.0,-200.0,9.3,-200.0,-200.0,18.4
5362,2004-10-20,4:00:00,-200.0,-200.0,8.8,-200.0,-200.0,18.7
5363,2004-10-20,5:00:00,-200.0,-200.0,10.2,-200.0,-200.0,18.4
5364,2004-10-20,6:00:00,-200.0,-200.0,13.1,-200.0,-200.0,18.5
5365,2004-10-20,7:00:00,-200.0,-200.0,26.1,-200.0,-200.0,18.8
5366,2004-10-20,8:00:00,-200.0,-200.0,37.9,-200.0,-200.0,19.9
5367,2004-10-20,9:00:00,-200.0,-200.0,26.2,-200.0,-200.0,21.3
5368,2004-10-20,10:00:00,-200.0,-200.0,23.1,-200.0,-200.0,23.0
5369,2004-10-20,11:00:00,-200.0,-200.0,26.0,-200.0,-200.0,22.4
5370,2004-10-20,12:00:00,-200.0,-200.0,28.1,-200.0,-200.0,23.8
5371,2004-10-20,13:00:00,-200.0,-200.0,28.0,-200.0,-200.0,24.7
5372,2004-10-20,14:00:00,-200.0,-200.0,24.6,-200.0,-200.0,25.4
5373,2004-10-20,15:00:00,-200.0,-200.0,22.4,-200.0,-200.0,25.7
5374,2004-10-20,16:00:00,4.7,-200.0,30.9,652.0,167.0,24.8
5375,2004-10-20,17:00:00,8.0,-200.0,43.7,895.0,194.0,24.6
5376,2004-10-20,18:00:00,7.7,-200.0,40.0,826.0,172.0,23.9
5377,2004-10-20,19:00:00,6.8,-200.0,35.9,648.0,134.0,23.0
5378,2004-10-20,20:00:00,6.0,-200.0,30.1,629.0,130.0,22.4
5379,2004-10-20,21:00:00,4.7,-200.0,22.3,529.0,113.0,22.0
5380,2004-10-20,22:00:00,3.4,-200.0,17.7,405.0,99.0,21.8
5381,2004-10-20,23:00:00,3.9,-200.0,19.5,461.0,109.0,21.9
5382,2004-10-21,0:00:00,4.4,-200.0,22.3,486.0,105.0,21.7
5383,2004-10-21,1:00:00,3.3,-200.0,15.4,335.0,91.0,21.3
5384,2004-10-21,2:00:00,2.0,-200.0,9.3,210.0,77.0,20.8
5385,2004-10-21,3:00:00,1.5,-200.0,6.0,-200.0,-200.0,21.4
5386,2004-10-21,4:00:00,-200.0,-200.0,6.6,99.0,59.0,21.4
5387,2004-10-21,5:00:00,0.8,-200.0,5.1,149.0,60.0,21.3
5388,2004-10-21,6:00:00,1.3,-200.0,8.8,203.0,72.0,21.5
5389,2004-10-21,7:00:00,2.7,-200.0,16.6,332.0,83.0,21.9
5390,2004-10-21,8:00:00,3.6,-200.0,24.3,446.0,104.0,22.6
5391,2004-10-21,9:00:00,3.6,-200.0,20.6,524.0,119.0,22.6
5392,2004-10-21,10:00:00,2.6,-200.0,15.6,347.0,105.0,25.5
5393,2004-10-21,11:00:00,2.0,-200.0,12.2,273.0,91.0,27.0
5394,2004-10-21,12:00:00,3.3,-200.0,17.7,404.0,103.0,25.2
5395,2004-10-21,13:00:00,2.6,-200.0,14.8,-200.0,-200.0,26.6
5396,2004-10-21,14:00:00,2.1,-200.0,15.0,312.0,111.0,27.2
5397,2004-10-21,15:00:00,2.9,-200.0,16.7,369.0,101.0,26.9
5398,2004-10-21,16:00:00,3.0,-200.0,17.7,362.0,102.0,26.5
5399,2004-10-21,17:00:00,3.2,-200.0,20.9,335.0,101.0,27.0
5400,2004-10-21,18:00:00,4.4,-200.0,28.7,447.0,118.0,25.9
5401,2004-10-21,19:00:00,6.0,-200.0,34.8,576.0,120.0,25.1
5402,2004-10-21,20:00:00,5.0,-200.0,27.5,486.0,107.0,24.7
5403,2004-10-21,21:00:00,4.3,-200.0,24.9,439.0,104.0,23.6
5404,2004-10-21,22:00:00,4.3,-200.0,24.2,462.0,91.0,22.4
5405,2004-10-21,23:00:00,4.2,-200.0,22.2,441.0,91.0,21.6
5406,2004-10-22,0:00:00,2.2,-200.0,13.2,223.0,74.0,21.3
5407,2004-10-22,1:00:00,1.3,-200.0,7.9,126.0,63.0,21.2
5408,2004-10-22,2:00:00,1.0,-200.0,5.9,116.0,57.0,20.3
5409,2004-10-22,3:00:00,0.7,-200.0,4.1,-200.0,-200.0,20.8
5410,2004-10-22,4:00:00,-200.0,-200.0,4.6,125.0,48.0,19.6
5411,2004-10-22,5:00:00,0.9,-200.0,5.8,198.0,49.0,18.7
5412,2004-10-22,6:00:00,1.0,-200.0,6.5,185.0,55.0,19.8
5413,2004-10-22,7:00:00,2.8,-200.0,19.5,425.0,78.0,19.8
5414,2004-10-22,8:00:00,4.1,-200.0,28.0,465.0,91.0,20.4
5415,2004-10-22,9:00:00,2.9,-200.0,18.7,341.0,88.0,22.3
5416,2004-10-22,10:00:00,2.7,-200.0,18.3,316.0,83.0,22.6
5417,2004-10-22,11:00:00,2.1,-200.0,14.3,241.0,81.0,24.5
5418,2004-10-22,12:00:00,2.4,-200.0,16.5,266.0,83.0,24.4
5419,2004-10-22,13:00:00,3.8,-200.0,22.9,412.0,111.0,26.0
5420,2004-10-22,14:00:00,3.7,-200.0,22.3,394.0,112.0,26.8
5421,2004-10-22,15:00:00,3.7,-200.0,22.0,365.0,112.0,26.4
5422,2004-10-22,16:00:00,5.5,-200.0,27.7,548.0,137.0,26.9
5423,2004-10-22,17:00:00,5.4,-200.0,29.8,494.0,152.0,26.2
5424,2004-10-22,18:00:00,8.4,-200.0,40.0,686.0,163.0,24.3
5425,2004-10-22,19:00:00,6.8,-200.0,35.1,556.0,135.0,23.3
5426,2004-10-22,20:00:00,4.5,-200.0,25.5,467.0,119.0,22.3
5427,2004-10-22,21:00:00,2.5,-200.0,13.7,297.0,91.0,21.3
5428,2004-10-22,22:00:00,1.6,-200.0,9.7,164.0,74.0,21.2
5429,2004-10-22,23:00:00,1.7,-200.0,9.8,196.0,73.0,20.3
5430,2004-10-23,0:00:00,1.7,-200.0,10.1,201.0,71.0,20.4
5431,2004-10-23,1:00:00,1.1,-200.0,6.0,132.0,57.0,19.9
5432,2004-10-23,2:00:00,1.0,-200.0,6.0,146.0,51.0,19.1
5433,2004-10-23,3:00:00,0.8,-200.0,4.6,-200.0,-200.0,19.3
5434,2004-10-23,4:00:00,-200.0,-200.0,4.0,94.0,42.0,19.6
5435,2004-10-23,5:00:00,0.7,-200.0,4.6,127.0,43.0,18.1
5436,2004-10-23,6:00:00,1.2,-200.0,7.6,217.0,52.0,18.1
5437,2004-10-23,7:00:00,2.3,-200.0,13.6,394.0,65.0,17.6
5438,2004-10-23,8:00:00,3.0,-200.0,16.0,511.0,69.0,18.2
5439,2004-10-23,9:00:00,3.3,-200.0,18.9,523.0,91.0,20.2
5440,2004-10-23,10:00:00,2.8,-200.0,15.7,471.0,92.0,21.6
5441,2004-10-23,11:00:00,3.0,-200.0,16.2,441.0,102.0,23.3
5442,2004-10-23,12:00:00,3.4,-200.0,19.4,414.0,118.0,25.0
5443,2004-10-23,13:00:00,3.0,-200.0,16.9,317.0,111.0,25.4
5444,2004-10-23,14:00:00,2.3,-200.0,12.5,230.0,101.0,26.1
5445,2004-10-23,15:00:00,3.1,-200.0,15.8,365.0,119.0,27.0
5446,2004-10-23,16:00:00,3.0,-200.0,16.0,360.0,115.0,27.2
5447,2004-10-23,17:00:00,3.3,-200.0,16.3,420.0,120.0,25.6
5448,2004-10-23,18:00:00,4.0,-200.0,21.0,475.0,115.0,23.3
5449,2004-10-23,19:00:00,4.6,-200.0,23.1,526.0,118.0,22.2
5450,2004-10-23,20:00:00,4.1,-200.0,17.7,460.0,117.0,21.6
5451,2004-10-23,21:00:00,2.3,-200.0,12.2,255.0,96.0,21.0
5452,2004-10-23,22:00:00,2.6,-200.0,14.6,283.0,89.0,20.3
5453,2004-10-23,23:00:00,2.6,-200.0,13.1,271.0,84.0,20.0
5454,2004-10-24,0:00:00,2.9,-200.0,15.5,315.0,97.0,19.7
5455,2004-10-24,1:00:00,2.1,-200.0,11.8,227.0,68.0,19.5
5456,2004-10-24,2:00:00,2.1,-200.0,10.9,243.0,66.0,19.4
5457,2004-10-24,3:00:00,1.5,-200.0,8.4,-200.0,-200.0,19.3
5458,2004-10-24,4:00:00,-200.0,-200.0,7.0,142.0,51.0,18.7
5459,2004-10-24,5:00:00,1.4,-200.0,8.6,139.0,48.0,18.0
5460,2004-10-24,6:00:00,1.2,-200.0,7.5,182.0,47.0,17.3
5461,2004-10-24,7:00:00,1.5,-200.0,8.1,196.0,48.0,17.5
5462,2004-10-24,8:00:00,0.9,-200.0,4.8,108.0,45.0,20.0
5463,2004-10-24,9:00:00,1.4,-200.0,7.8,175.0,59.0,19.1
5464,2004-10-24,10:00:00,2.1,-200.0,9.7,266.0,84.0,21.4
5465,2004-10-24,11:00:00,1.6,-200.0,8.4,179.0,72.0,24.6
5466,2004-10-24,12:00:00,1.5,-200.0,7.6,154.0,68.0,25.0
5467,2004-10-24,13:00:00,1.1,-200.0,5.9,95.0,52.0,25.3
5468,2004-10-24,14:00:00,1.4,-200.0,7.4,151.0,70.0,24.8
5469,2004-10-24,15:00:00,2.0,-200.0,10.1,230.0,90.0,25.3
5470,2004-10-24,16:00:00,2.0,-200.0,9.7,239.0,87.0,26.5
5471,2004-10-24,17:00:00,2.5,-200.0,11.8,306.0,99.0,25.0
5472,2004-10-24,18:00:00,4.3,-200.0,20.3,472.0,128.0,22.9
5473,2004-10-24,19:00:00,5.2,-200.0,24.3,532.0,127.0,21.7
5474,2004-10-24,20:00:00,3.4,-200.0,15.6,375.0,99.0,21.8
5475,2004-10-24,21:00:00,1.3,-200.0,7.3,147.0,72.0,21.2
5476,2004-10-24,22:00:00,1.2,-200.0,7.1,118.0,62.0,20.2
5477,2004-10-24,23:00:00,1.7,-200.0,9.0,181.0,62.0,18.4
5478,2004-10-25,0:00:00,1.7,-200.0,8.9,209.0,63.0,17.9
5479,2004-10-25,1:00:00,1.4,-200.0,7.2,167.0,56.0,16.9
5480,2004-10-25,2:00:00,0.9,-200.0,4.4,112.0,44.0,16.5
5481,2004-10-25,3:00:00,0.7,-200.0,4.1,-200.0,-200.0,15.4
5482,2004-10-25,4:00:00,-200.0,-200.0,4.3,108.0,37.0,15.5
5483,2004-10-25,5:00:00,0.9,-200.0,5.9,181.0,48.0,16.2
5484,2004-10-25,6:00:00,1.2,-200.0,7.2,253.0,59.0,15.8
5485,2004-10-25,7:00:00,3.2,-200.0,18.5,521.0,77.0,16.0
5486,2004-10-25,8:00:00,4.4,-200.0,25.0,649.0,88.0,16.3
5487,2004-10-25,9:00:00,3.5,-200.0,18.8,516.0,111.0,18.7
5488,2004-10-25,10:00:00,3.2,-200.0,19.5,487.0,114.0,20.5
5489,2004-10-25,11:00:00,3.0,-200.0,18.2,529.0,108.0,19.3
5490,2004-10-25,12:00:00,3.5,-200.0,20.0,565.0,111.0,20.0
5491,2004-10-25,13:00:00,4.0,-200.0,24.8,558.0,126.0,21.4
5492,2004-10-25,14:00:00,3.8,-200.0,23.1,568.0,117.0,21.5
5493,2004-10-25,15:00:00,4.2,-200.0,25.5,605.0,119.0,21.6
5494,2004-10-25,16:00:00,5.0,-200.0,32.0,666.0,125.0,21.6
5495,2004-10-25,17:00:00,7.9,-200.0,46.3,814.0,158.0,21.7
5496,2004-10-25,18:00:00,8.4,-200.0,44.5,860.0,149.0,21.0
5497,2004-10-25,19:00:00,8.0,-200.0,41.0,820.0,136.0,20.0
5498,2004-10-25,20:00:00,6.4,-200.0,32.5,742.0,112.0,19.3
5499,2004-10-25,21:00:00,3.5,-200.0,19.1,492.0,87.0,18.5
5500,2004-10-25,22:00:00,3.5,-200.0,19.6,464.0,82.0,17.7
5501,2004-10-25,23:00:00,1.9,-200.0,10.7,258.0,67.0,18.5
5502,2004-10-26,0:00:00,2.2,-200.0,12.2,311.0,68.0,17.0
5503,2004-10-26,1:00:00,1.6,-200.0,8.0,231.0,60.0,16.8
5504,2004-10-26,2:00:00,1.0,-200.0,5.5,127.0,48.0,15.5
5505,2004-10-26,3:00:00,1.0,-200.0,5.5,-200.0,-200.0,15.3
5506,2004-10-26,4:00:00,-200.0,-200.0,4.3,124.0,42.0,15.0
5507,2004-10-26,5:00:00,0.9,-200.0,5.9,138.0,46.0,14.8
5508,2004-10-26,6:00:00,1.4,-200.0,8.6,228.0,54.0,15.7
5509,2004-10-26,7:00:00,3.0,-200.0,18.7,383.0,82.0,16.2
5510,2004-10-26,8:00:00,4.5,-200.0,25.0,581.0,93.0,16.3
5511,2004-10-26,9:00:00,3.8,-200.0,19.6,545.0,95.0,17.7
5512,2004-10-26,10:00:00,3.4,-200.0,20.8,593.0,120.0,18.3
5513,2004-10-26,11:00:00,3.5,-200.0,20.1,602.0,132.0,20.1
5514,2004-10-26,12:00:00,4.4,-200.0,26.7,624.0,146.0,22.6
5515,2004-10-26,13:00:00,4.0,-200.0,23.6,546.0,157.0,24.6
5516,2004-10-26,14:00:00,4.5,-200.0,26.4,597.0,158.0,24.9
5517,2004-10-26,15:00:00,5.3,-200.0,30.9,688.0,175.0,24.9
5518,2004-10-26,16:00:00,5.8,-200.0,32.8,760.0,166.0,24.0
5519,2004-10-26,17:00:00,8.4,-200.0,45.9,918.0,187.0,23.2
5520,2004-10-26,18:00:00,9.5,-200.0,52.1,952.0,180.0,22.5
5521,2004-10-26,19:00:00,6.2,-200.0,36.6,685.0,134.0,22.2
5522,2004-10-26,20:00:00,5.0,-200.0,24.0,561.0,127.0,22.6
5523,2004-10-26,21:00:00,2.1,-200.0,9.8,239.0,95.0,21.0
5524,2004-10-26,22:00:00,1.4,-200.0,7.9,175.0,79.0,19.8
5525,2004-10-26,23:00:00,1.6,-200.0,7.5,169.0,78.0,17.7
5526,2004-10-27,0:00:00,2.0,-200.0,9.2,215.0,80.0,17.6
5527,2004-10-27,1:00:00,1.2,-200.0,5.7,115.0,67.0,17.4
5528,2004-10-27,2:00:00,0.8,-200.0,4.4,94.0,61.0,17.4
5529,2004-10-27,3:00:00,0.6,-200.0,3.9,-200.0,-200.0,17.2
5530,2004-10-27,4:00:00,-200.0,-200.0,3.1,80.0,51.0,17.0
5531,2004-10-27,5:00:00,0.7,-200.0,5.1,132.0,56.0,16.8
5532,2004-10-27,6:00:00,1.7,-200.0,10.5,295.0,68.0,17.6
5533,2004-10-27,7:00:00,3.4,-200.0,20.6,517.0,101.0,18.0
5534,2004-10-27,8:00:00,4.9,-200.0,28.5,555.0,119.0,18.0
5535,2004-10-27,9:00:00,2.7,-200.0,12.7,429.0,108.0,18.2
5536,2004-10-27,10:00:00,3.2,-200.0,16.1,561.0,132.0,19.7
5537,2004-10-27,11:00:00,2.7,-200.0,14.9,427.0,130.0,21.0
5538,2004-10-27,12:00:00,3.2,-200.0,16.8,445.0,129.0,20.7
5539,2004-10-27,13:00:00,4.1,-200.0,21.8,538.0,117.0,19.5
5540,2004-10-27,14:00:00,3.6,-200.0,18.6,556.0,119.0,18.5
5541,2004-10-27,15:00:00,2.8,-200.0,14.5,370.0,113.0,19.6
5542,2004-10-27,16:00:00,2.1,-200.0,13.4,257.0,102.0,19.9
5543,2004-10-27,17:00:00,2.4,-200.0,15.8,266.0,101.0,20.0
5544,2004-10-27,18:00:00,3.6,-200.0,20.7,403.0,116.0,19.2
5545,2004-10-27,19:00:00,2.6,-200.0,16.6,275.0,101.0,19.3
5546,2004-10-27,20:00:00,2.8,-200.0,15.3,338.0,94.0,18.2
5547,2004-10-27,21:00:00,1.4,-200.0,8.0,176.0,75.0,17.8
5548,2004-10-27,22:00:00,1.1,-200.0,5.8,159.0,69.0,17.6
5549,2004-10-27,23:00:00,1.3,-200.0,7.0,147.0,60.0,16.0
5550,2004-10-28,0:00:00,0.9,-200.0,4.5,99.0,58.0,16.9
5551,2004-10-28,1:00:00,1.0,-200.0,5.2,98.0,51.0,15.7
5552,2004-10-28,2:00:00,0.9,-200.0,4.4,109.0,45.0,14.8
5553,2004-10-28,3:00:00,0.7,-200.0,4.2,-200.0,-200.0,14.8
5554,2004-10-28,4:00:00,-200.0,-200.0,3.8,112.0,41.0,14.6
5555,2004-10-28,5:00:00,0.8,-200.0,5.2,163.0,48.0,15.2
5556,2004-10-28,6:00:00,1.6,-200.0,10.0,326.0,61.0,15.5
5557,2004-10-28,7:00:00,3.4,-200.0,20.0,640.0,88.0,15.7
5558,2004-10-28,8:00:00,4.4,-200.0,25.8,736.0,102.0,16.0
5559,2004-10-28,9:00:00,3.5,-200.0,20.0,667.0,97.0,16.7
5560,2004-10-28,10:00:00,3.4,-200.0,20.6,677.0,116.0,18.6
5561,2004-10-28,11:00:00,2.4,-200.0,12.2,425.0,112.0,20.4
5562,2004-10-28,12:00:00,2.3,-200.0,13.1,349.0,101.0,20.6
5563,2004-10-28,13:00:00,2.6,-200.0,14.5,332.0,99.0,21.6
5564,2004-10-28,14:00:00,2.9,-200.0,17.5,412.0,113.0,21.4
5565,2004-10-28,15:00:00,4.4,-200.0,25.9,631.0,122.0,20.7
5566,2004-10-28,16:00:00,5.0,-200.0,26.6,677.0,139.0,21.3
5567,2004-10-28,17:00:00,6.5,-200.0,35.3,761.0,149.0,20.8
5568,2004-10-28,18:00:00,5.9,-200.0,28.2,650.0,136.0,20.3
5569,2004-10-28,19:00:00,2.7,-200.0,14.2,262.0,103.0,19.7
5570,2004-10-28,20:00:00,2.5,-200.0,12.4,292.0,112.0,19.4
5571,2004-10-28,21:00:00,1.5,-200.0,6.6,177.0,88.0,20.1
5572,2004-10-28,22:00:00,1.0,-200.0,4.8,103.0,63.0,20.4
5573,2004-10-28,23:00:00,1.2,-200.0,5.4,127.0,69.0,20.1
5574,2004-10-29,0:00:00,1.0,-200.0,4.3,119.0,65.0,19.9
5575,2004-10-29,1:00:00,0.8,-200.0,2.9,83.0,50.0,18.2
5576,2004-10-29,2:00:00,0.6,-200.0,2.5,65.0,43.0,18.4
5577,2004-10-29,3:00:00,0.6,-200.0,2.2,-200.0,-200.0,18.7
5578,2004-10-29,4:00:00,-200.0,-200.0,2.7,84.0,56.0,18.2
5579,2004-10-29,5:00:00,1.1,-200.0,6.1,200.0,69.0,18.5
5580,2004-10-29,6:00:00,1.3,-200.0,7.7,242.0,91.0,19.3
5581,2004-10-29,7:00:00,2.9,-200.0,15.9,366.0,111.0,20.2
5582,2004-10-29,8:00:00,3.7,-200.0,22.8,404.0,124.0,20.8
5583,2004-10-29,9:00:00,3.0,-200.0,16.6,429.0,119.0,21.9
5584,2004-10-29,10:00:00,1.4,-200.0,8.4,169.0,77.0,23.5
5585,2004-10-29,11:00:00,2.6,-200.0,13.9,419.0,101.0,19.8
5586,2004-10-29,12:00:00,4.2,-200.0,24.9,603.0,116.0,20.2
5587,2004-10-29,13:00:00,5.1,-200.0,22.4,589.0,137.0,20.2
5588,2004-10-29,14:00:00,5.5,-200.0,26.1,706.0,163.0,19.7
5589,2004-10-29,15:00:00,4.5,-200.0,18.1,592.0,144.0,20.2
5590,2004-10-29,16:00:00,2.7,-200.0,13.9,305.0,118.0,20.1
5591,2004-10-29,17:00:00,3.1,-200.0,18.5,371.0,135.0,20.2
5592,2004-10-29,18:00:00,4.2,-200.0,20.9,465.0,129.0,20.0
5593,2004-10-29,19:00:00,3.1,-200.0,12.9,390.0,128.0,18.3
5594,2004-10-29,20:00:00,1.7,-200.0,6.7,227.0,103.0,18.9
5595,2004-10-29,21:00:00,1.8,-200.0,7.0,284.0,116.0,17.3
5596,2004-10-29,22:00:00,1.7,-200.0,7.3,211.0,95.0,17.1
5597,2004-10-29,23:00:00,2.1,-200.0,9.1,297.0,107.0,17.3
5598,2004-10-30,0:00:00,2.4,-200.0,9.9,351.0,108.0,17.3
5599,2004-10-30,1:00:00,1.8,-200.0,6.9,259.0,94.0,16.9
5600,2004-10-30,2:00:00,1.5,-200.0,6.5,214.0,84.0,16.9
5601,2004-10-30,3:00:00,1.4,-200.0,5.9,-200.0,-200.0,16.8
5602,2004-10-30,4:00:00,-200.0,-200.0,5.4,173.0,72.0,16.9
5603,2004-10-30,5:00:00,1.0,-200.0,5.4,192.0,76.0,16.7
5604,2004-10-30,6:00:00,1.4,-200.0,7.8,237.0,82.0,16.8
5605,2004-10-30,7:00:00,2.4,-200.0,13.6,413.0,94.0,16.8
5606,2004-10-30,8:00:00,3.1,-200.0,15.4,455.0,102.0,16.9
5607,2004-10-30,9:00:00,3.0,-200.0,14.4,493.0,106.0,17.4
5608,2004-10-30,10:00:00,2.7,-200.0,14.3,482.0,108.0,18.0
5609,2004-10-30,11:00:00,4.0,-200.0,20.3,599.0,152.0,21.2
5610,2004-10-30,12:00:00,3.7,-200.0,18.7,481.0,160.0,22.4
5611,2004-10-30,13:00:00,3.4,-200.0,17.3,406.0,133.0,22.6
5612,2004-10-30,14:00:00,3.4,-200.0,16.9,419.0,147.0,23.6
5613,2004-10-30,15:00:00,3.2,-200.0,16.4,387.0,135.0,23.5
5614,2004-10-30,16:00:00,3.9,-200.0,19.1,461.0,135.0,22.9
5615,2004-10-30,17:00:00,3.7,-200.0,18.7,493.0,129.0,22.3
5616,2004-10-30,18:00:00,4.3,-200.0,22.4,532.0,117.0,21.6
5617,2004-10-30,19:00:00,4.9,-200.0,25.3,581.0,116.0,21.2
5618,2004-10-30,20:00:00,4.0,-200.0,17.7,494.0,109.0,20.8
5619,2004-10-30,21:00:00,2.8,-200.0,13.8,392.0,96.0,20.4
5620,2004-10-30,22:00:00,2.4,-200.0,10.2,311.0,90.0,20.1
5621,2004-10-30,23:00:00,1.9,-200.0,8.6,236.0,82.0,19.5
5622,2004-10-31,0:00:00,2.0,-200.0,7.9,270.0,86.0,19.3
5623,2004-10-31,1:00:00,1.5,-200.0,5.7,199.0,72.0,19.7
5624,2004-10-31,2:00:00,1.3,-200.0,6.4,146.0,61.0,19.7
5625,2004-10-31,3:00:00,1.0,-200.0,4.6,-200.0,-200.0,19.9
5626,2004-10-31,4:00:00,-200.0,-200.0,2.7,74.0,45.0,18.4
5627,2004-10-31,5:00:00,0.5,-200.0,2.1,55.0,37.0,18.9
5628,2004-10-31,6:00:00,0.4,-200.0,1.2,43.0,31.0,18.1
5629,2004-10-31,7:00:00,0.4,-200.0,1.4,46.0,30.0,20.4
5630,2004-10-31,8:00:00,0.9,-200.0,4.6,139.0,41.0,20.6
5631,2004-10-31,9:00:00,1.3,-200.0,5.7,169.0,64.0,19.3
5632,2004-10-31,10:00:00,2.1,-200.0,10.6,254.0,74.0,22.2
5633,2004-10-31,11:00:00,2.4,-200.0,11.0,303.0,77.0,23.0
5634,2004-10-31,12:00:00,2.0,-200.0,8.6,259.0,83.0,24.3
5635,2004-10-31,13:00:00,1.8,-200.0,8.8,226.0,71.0,22.0
5636,2004-10-31,14:00:00,1.5,-200.0,7.5,161.0,62.0,22.9
5637,2004-10-31,15:00:00,1.6,-200.0,11.6,182.0,62.0,23.2
5638,2004-10-31,16:00:00,2.2,-200.0,10.1,289.0,79.0,23.0
5639,2004-10-31,17:00:00,2.3,-200.0,10.8,340.0,93.0,22.4
5640,2004-10-31,18:00:00,6.6,-200.0,30.3,544.0,106.0,21.7
5641,2004-10-31,19:00:00,4.7,-200.0,22.4,543.0,100.0,21.2
5642,2004-10-31,20:00:00,4.1,-200.0,20.6,501.0,89.0,20.8
5643,2004-10-31,21:00:00,4.1,-200.0,17.5,521.0,83.0,20.0
5644,2004-10-31,22:00:00,2.7,-200.0,13.9,352.0,76.0,19.7
5645,2004-10-31,23:00:00,2.6,-200.0,13.6,321.0,68.0,19.9
5646,2004-11-01,0:00:00,3.2,-200.0,15.9,318.0,69.0,20.1
5647,2004-11-01,1:00:00,3.7,-200.0,17.8,338.0,77.0,20.1
5648,2004-11-01,2:00:00,3.5,-200.0,16.7,353.0,68.0,19.6
5649,2004-11-01,3:00:00,3.0,-200.0,16.0,-200.0,-200.0,19.1
5650,2004-11-01,4:00:00,-200.0,-200.0,16.9,291.0,52.0,18.4
5651,2004-11-01,5:00:00,2.7,-200.0,15.0,279.0,49.0,18.4
5652,2004-11-01,6:00:00,1.8,-200.0,9.6,200.0,45.0,19.2
5653,2004-11-01,7:00:00,1.3,-200.0,7.8,180.0,51.0,19.4
5654,2004-11-01,8:00:00,1.5,-200.0,8.7,213.0,51.0,19.1
5655,2004-11-01,9:00:00,1.9,-200.0,9.8,266.0,62.0,20.3
5656,2004-11-01,10:00:00,2.2,-200.0,12.4,247.0,74.0,23.1
5657,2004-11-01,11:00:00,2.6,-200.0,13.9,326.0,88.0,25.1
5658,2004-11-01,12:00:00,2.7,-200.0,12.5,319.0,90.0,25.8
5659,2004-11-01,13:00:00,2.5,-200.0,10.9,320.0,91.0,23.7
5660,2004-11-01,14:00:00,1.5,-200.0,6.5,174.0,64.0,23.1
5661,2004-11-01,15:00:00,2.0,-200.0,9.4,216.0,72.0,23.9
5662,2004-11-01,16:00:00,3.1,-200.0,15.3,376.0,88.0,23.8
5663,2004-11-01,17:00:00,3.7,-200.0,16.4,496.0,110.0,23.2
5664,2004-11-01,18:00:00,4.0,-200.0,19.8,523.0,95.0,21.8
5665,2004-11-01,19:00:00,4.1,-200.0,15.8,465.0,91.0,21.7
